PROFESSOR,8,画面和剧情都还是可以的，想看第二部。告诉我们找一个拖后腿的男人是多么地惨，爱情中的人都是傻子。,1
多读书,10,非常暴力，旁边的小孩看哭了，后来她妈妈终于把孩子带走了。心理怨恨不分级。个人觉得还挺爽的。美好的情感在极致的情境下令人动容,2
逸宸,6,作为未曾看过漫画的影迷来说，奔着卡梅隆的金字招牌去的，结果真的是比较失望。众人称赞的视觉效果不必多说，无论是阿丽塔大到夸张的眼睛还是整个撒冷世界的展现，都是上上之上的水准，但或许仍旧少了阿凡达时期的惊艳。漫画改编电影与其漫画本身的理念有所出入、风格上更迎合大众口味等通病都存在，而剧情的平庸和费解更让人感到可惜，人物都偏单薄，其实类似影片也会有相同问题。作为近几年好莱坞热衷的一大电影类型，漫画改编系列的电影在剧本上还有许多功夫要做。,1
Cube,10,这种小众经典能拍成这样还挑剔什么？人家是投了1.7亿的，喷子们又为凯丽做了什么？你把分喷低了，逼格赚够了，赔钱的都是出钱出力的，心安理得？,3
重命名第一天,10,啊啊啊啊啊我以为我都忘了的情节我竟然都记得！！！！！！！这简直就太棒了双重的快乐！！！！！然而我今天忘带眼睛布了全程眼镜都很脏！！！！！但有什么关系呢呢呢！！！！,2
yBaBSSzFOs,6,阿丽塔由始至终都非常牛逼地能打还不断开新挂，所以说到底这是一个高级玩家“降维打击”的故事，谈何“觉醒”呢？全片无惊喜，除了宇宙最帅出场1秒的爱德华诺顿。,7
曦月静思,8,看似弱不禁风，却拥有无可匹敌的神力，再加上一颗无所畏惧的勇敢的心，最重要的是，肩负着属于她自己的战斗使命，还被整个钢铁城的人所万般景仰，这便是阿丽塔！ 早就耳闻詹姆斯.卡梅伦的这部影片，今日在忙完工作计划之后，也算是偷得浮生半日闲，终于得偿所看，我只能说不负所望。 剧中最让我受触动的有两个场景，一个是阿丽塔单挑众多赏金猎人，只为号召他们一起去抵御格鲁依什卡的打压，她为了这个城市的人不再受伤害，独自与格鲁依依什卡作战，哪怕已经粉身碎骨，也没有屈服，最终打败了邪恶势力。 另一个是阿丽塔虽然是人与机甲合成，但却拥有纯洁高尚的灵魂，为了帮助爱人雨果达成到撒冷的心愿，情愿付出一切，她的无私和单纯，是最让我感动的。 有些人，生来就是改变世界的，有些人，像阿丽塔那样，生来就是梦想战斗天使，那么你我呢？,1
[已注销],6,罗伯特.罗德里格兹未强化版黑暗《人形电脑天使心》，碍于商业考虑又变成了“妹子回春惨失跨物种恋人恶斗不死老鬼”的魔幻巨制。这样的故事，不应该再做到更黑暗更磨人吗，反而让人觉着中气不足。,3
老罗Lazzaro,6,阿丽塔的形象细节与逼真视效可见制作技术，动作戏酷炫过瘾。漫画庞大世界观没完全展开，也没看到对铳梦核心的深挖，穿插人机恋显得老套无趣，唯一惊喜点在最后某人摘镜而现，希望这部只是更好续集到来前的铺垫。,1
Eco,6,最近看的两部电影让我对美国电影很失望，一部是奥斯卡最佳影片给了《绿皮书》，编剧老套，遵循美国梦与美国的政治正确，奥斯卡已经没有看的必要了。看完阿丽塔，我觉得好莱坞对日本漫改基本上也没有必要再看了。一年能在电影院碰到一两部有惊喜的电影真是不容易，还是多下载些蓝光电影在自家影音室看得了。,0
Quester,8,放了很久，不知道怎么下笔来评价这部仍可列入经典的漫改动画。铳梦本来就是个光环IP，观影很需要基础，和“丁丁历险记”更不同的，还需要克服东方文化的兼容问题，卡神的加持和努力不容忽视。画面效果，光影融合都体现出了目前电影造梦科技的顶尖水平。把电影的装饰风格归为赛博朋克是简单粗暴的，在阿丽塔身体和其他很多地方，都流露出洛可可风格的装饰痕迹。这和动漫文化一样，没有传承的绝世独立是不存在的。年轻观众可能会说，看个真人动画片都这么累，但是有些动画片真的不是给小孩子看的。（其实你要深挖，alita和哪吒想表现的失体重生力挽狂澜并没有什么不同，就像王子复仇记换个壳就是狮子王一样）,0
贾小年,6,我可以为阿丽塔人设打call，故事方面还不太行。男主的设定不太讨喜，看电影过程中几次想是不是接着要哼may ur dreams bring u peace in the darkness了,0
sosovipp,8,动作戏不错。二次元式的大眼睛有点怪。像是有续集的样子。,0
夜鹰,8,《阿丽塔：战斗天使》卡梅隆果然厉害，这类赛博朋克题材在他强势的制作中超越了以往同类作品，甚至超过《攻壳机动队》，完全值得大屏幕去看，据说3D更过瘾。虽说都是破烂机器人，但是打斗场面加上咏春的影子比变形金刚抱在一起天上地下的翻滚好看多了。感情戏也不做作，为爱掏出“心脏”的桥段可以在电影史上留下一个经典的片段。酒馆儿里面慷慨激昂的演讲之后没有像类似英雄电影一群肌肉白痴一样的跟着主角跺脚捶胸响应，招来的耻笑特别真实，没把观众当傻子。女二号一出场就以为是黛米摩尔，不禁感叹五十多岁了还气质犹存，没想到是另外一位70年代的影星。期待续集，看阿丽塔怎么把“天宫”打落，Nova到底是怎样的大Boss。4/5，大屏幕，3D，去吧。（试想如果卡梅隆能接下《流浪地球》，会怎样………）,1
Chery,8,看IMAX 3D挺震撼的，剧情有点老套 (毕竟原本打算是08年就要出的不是吗) 但也没有太多槽点。不知烂🍅上打低分的都怎么想的。,3
锦灰,8,她依赖的只是对天赋机甲战术的记忆触发，而非内心的成长与觉醒。所以她只是在复活曾经的自己，而非带着强大力量重新成长。Alita终究只能是一部比较精彩的爆米花电影，三星半。期待这只是序曲，续集会走由身体本能驱动自我选择，内心能更有风格。不管怎样，这世界崩坏的过程中，我们都期待凭空而降的天使，即使她是异星异形,1
leithaedan,8,技术服务于剧情，所以惊人的都是细节。这个还是别拍后续了吧，动画的世界观放在电影里很容易垮呀。。。做出反物质引擎的文明打座破浮空城还要爬上去，还被个大飞轮打半死，简直抓狂。最后向天一指挺好，别再上去了真的,1
一朵小泡沫,6,你们知道阿丽塔脸上两道红杠是啥吗？哈哈，那是狗血！另外，百思不得解，改造人为啥要谈恋爱？就很搞事。,2
Clarke,2,剧本太老了。很多地方想着王者荣耀在出戏。,1
桃李春风,8,打斗很干脆利落，看的很爽。女主真是日本漫画式loli面孔，但性格还蛮强势的，期待续集了。,2
香水瓶,6,太暴力了，电影让人看着很心痛。虽然是机械人格斗，但阿丽塔有一颗毫无保留的真心啊。格斗特效很赞，世界观设定确实很像《极乐空间》，詹尼弗康纳利出来的一瞬间还是觉得好美，保养得不错，最后发现反派居然是爱德华诺顿，我有点儿接受不了。不知道该不该期待续集。,0
韬,8,打斗场面真的很精彩，而且超暴力，IMAX全画幅特效也够爽，还蛮期待第二部的，不过不会要等十年吧。,2
Echo,2,"It’s all or nothing ... together... it’s not about where we go, but who we are with.",0
甜橙姑娘,10,刚刚在泰国看完 全程爽翻，剧情真的惊艳 3D效果无敌，很开心偶然机会一个人看了这么棒的一部电影，中间几次触到泪点。 在女主打斗中又刺激到绷紧神经 更感动女主对男主无防备到掏出心的爱情。感觉在中国上映也会爆 归于科幻片一类的话，我觉得比流浪星球好看,3
南悠一,8,抬高技术天花板哪怕一寸也耗光了主创的所有精力，让他们再也顾不上好好磨一磨剧本。,2
Mr. Infamous,8,钢铁城刚出现时，竟然觉得那街巷很有故乡九十年代的影子，于是像在做一个充满未来主义与赛博朋克的老梦。人在觉醒，觉醒出善的准则以及恶的手段，毕竟世界再怎么失衡都好，阶级划分的凶残法则还是没变，所以，对权贵不公的反抗才总有激情。更何况，现在是女英雄更有共鸣的银幕时代（说“一起逃”时太触动了）。技术很猛，步调很稳，这样路数即便挑明，也还是好看。Waltz、Ali、Connelly等熟人有味道之余，Lendeborg也越来越有看头了。还有Norton，嘴角一咧就不知道该如何急切盼望续集了。,2
路易绕,8,当我们还在为点燃木星沾沾自喜的时候，大洋彼岸已经开始用不明觉厉的CG和真人一起拍电影了。虽然不是卡神执导，但片子也充分继承了卡神电影一根筋走到底动不动就开挂的老毛病，还好强烈的风格化画面把节奏感混乱、成长故事单薄的不良观感冲淡许多。其实影片从卡姿兰大眼睛睁开后就开始全程炫技，不管什么老套剧情什么赛博朋克什么逻辑漏洞什么猎人规则，连转场都恨不得在大眼睛里完成，眼睛不够头发来凑，头发不够再加点水，真是技术宅的硬核浪漫啊，既奢侈又幼稚,0
朝闻道,8,阿丽塔为人们展示了当今电影工业发展到了何种地步：在IMAX厅的首映上，当阿丽塔第一次苏醒，面对那双精细如艺术品，单只由900万像素构成的清澈眼睛，所有人都发出了惊叹，仿佛回到第一次看阿凡达时的场景，更不用说机动球大战时极具力量感的金属冲撞，化传统飙车为竞速格斗，这是属于卡梅隆的暴力美学。人物塑造不是本片的重点，受限于电影时长很多内容也只能一笔带过，期待前传和续集能够把世界观和人物补全。对于卡神和《铳梦》的粉丝，还是推荐走进电影院，毕竟只是格斗和特效就已经值回票价。,2
查理不开朗,4,還送給原著粉的禮物⋯本原著粉心裡幹譙卡梅倫一萬遍！！！吹噓特效的，我只想說這是正常水平。還有為什麼殺掉小狗狗！,2
MJØLK,8,取材於日本漫畫「銃夢」。但論及主題，毋寧說是在展示「技術肌肉」。比起熱血的戰鬥，我更喜歡，這是一個女孩子拯救心愛男子的故事。,0
薇羅尼卡,6,看了原著漫画后，更加坚定了自己的看法：这是一次形聚神散的改编。背景细节及打斗场面的还原无疑是令人称道的，但是也仅止于此。人物的浅薄化、扁平化以及新角色的突兀鸡肋，都让它从一部杰作变成了又一部平庸好莱坞娱乐大片。,0
荒野流离,6,这电影定位为CG科幻动作片没任何毛病，可是作为科幻片它不够硬核，作为动作片它远不如优秀的真人动作电影精彩，作为CG片它甚至不如最终幻想15让我记住的场景多。而且瓦尔滋的表演远远不如无耻混蛋和被解救的姜戈里那么精彩是我有点失望的主要原因；最后3D电影效果也有点忽悠，这对卡神来说有点不应该，或许是因为卡神的原因，我的期望可能有点过高了。纵然我说了这么多缺点，它也是一部合格且精彩的视效电影。,4
生人回避,4,近年来废土风格大放异彩，但不得不说阿丽塔来的不是时候，整部作品高不成低不就，那么多的原著粉浪费了期待值不说，也劝退了新观众的入坑，少数的不算烂但完全不期待续集的科幻系列……,0
珠我好运,8,上一次对导演罗德里格兹的印象还存留在《罪恶城市》、《刑房》，作为昆汀的好基友，和昆汀一样喜欢B级片，喜欢血浆的洗礼。卡梅隆的编剧与监制给了这部电影更多的温情与真情。 整部电影能明显的看出来卡梅隆的风格，反抗暴虐，追求自由，倾慕爱情。影片的外部设置类似《极乐空间》的蒸汽朋克风格，体育竞技部分设置类似《创战纪》的极速风流，爱情部分设置类似《泰坦尼克号》的催人泪下，反抗部分设置类似《阿凡达》的酣畅激战。卡神的编剧与监制平衡了罗德里格兹的血腥暴虐风格，让影片人物性格更加真实饱满。 面对邪恶，愿我们不袖手旁观，愿我们不坐以待毙。 愿我们永远年轻，永远热泪盈眶。 ps中巨高亮版确实不错，比一般3D提亮，清晰很多,4
摩西不夜奔,6,可惜了卡梅隆这么多年的野心了，可罗德里格兹就那三板斧啊，暴力美学、宅男趣味、破坏欲，阿丽塔这个特效角色做得太牛逼了，融宅向萌美暴力于一体，表情细节之灵动让人赞叹。特效人人夸，故事软趴趴，而且极其讨厌拿两个小时讲个前奏的做法,5
你读书少♂,4,耗时20年这种鬼话居然都有人信，那《阿凡达》怎么拍出来的？本片的一切都莫名其妙，毫无逻辑的人物动机，毫无原因的乱打一桶，这部电影构建故事和耍帅方式像极了敢死队3，而且作为一部爽片，几乎全程尿点，只有打斗没有原因，比古惑仔操事还毫无逻辑，所以打斗场面也毫无酣畅淋漓的感觉，只感觉到好尴尬啊，他们又莫名其妙的打起来了。本片的分镜更是一种胡乱拍拍的感觉，花了2亿分镜居然这么敷衍，让人肉疼，虽然花的不是我的钱。更加怀念去年的《头号玩家》了。,5
kakakarl,6,阿丽塔的二次元卡姿兰大眼睛~才完成世界观的设定，大boss还没展开，看完补了动画版ova，反倒增加了好感。 真人版的细节和形象设定，人物刻画，都要更好。不过血腥尺度降低了很多。,5
un oso,8,文戏太拖，打戏又莫名其妙，战斗用机器人难道不该像伊卡洛斯一样感情迟钝才对吗？还有战斗天使为啥没翅膀不然一飞不就上天了？(又看了一遍觉得4分还是有的）,0
Pan小月,6,特效真棒，赞叹电影工业。但我频频看手机心想「怎么还没结束」也是真的。没法攻击剧情老套，毕竟是90年代的故事，能在大荧幕上还原已经极具价值。是我的问题，果然还是接受不了对嗜血杀戮的崇拜，我甚至一直在等阿丽塔对医生说一句「对不起，弄坏了你女儿的身体」。,3
银河潜者,8,剧情不是很饱满，但演的真的不错，很到位地还原了alita（gally）好奇又好胜还有些嗜战嗜杀的个性。。。话说和一个没有记忆的妹子约会真的是过分easy了。。,1
风与风的缝隙,8,190224长泰CGS厅6排/50元/已经是最好的座位了，但真的觉得低音不行（可能音量也不够），清晰度不够（远景最明显），因为在新宿的TOHO的IMAX看BR的时候看了这部的超长预告，没有比较就没有差距；全场最爆笑的是酒馆大战时医生进来大吼“不住手就不管修”；最不解的是小狗被打死，但其他花絮里有它复活装上假肢的照片，但就是不放在彩蛋里，太郑志不正确了；男主还不如单轮摩托车好看；掏出心脏时连接的红蓝色血管让我想到了BMW的M系列；印象最深的台词是换上新身体时说的“MORE ME”；超大美瞳+逆天长腿的身体+钛金属色的随意变化大小的盔甲+紫色海龟领竖纹紧身衣和牛仔裤的搭配最赞，实在让宅男想入非非。,0
Alicia.R,10,Awesome!!Love Cyber Culture,1
迷特波鲁,10,超！极！好！看！快！去！电！影！院！看！！！,6
国产凌凌期,8,故事给我看困了，还是佛系点儿给四星吧，动捕，特效，打斗，赛博朋克，太炫了。况且罗德里格兹的电影在大陆万年也看不了一次。还有阿丽塔那双大眼睛，这谁顶得住啊。话说回来，里面最能打的那位马克·扎罗就跑了个龙套，还以为他在反派上能有什么重要发挥呢。,1
probe,6,特效水平是顶级的，不过机动球比赛中的特效成本感觉并不高。最大的问题还是在于人物的灵魂空壳化，尤其阿丽塔性格简单外向的不像人类，突然喜欢机动球，突然要当猎人勇士，突然对男孩献“爱心”，行为动机都很缺乏复杂点的内心活动。另外虽然她有漫画式的大眼睛，表情却更像一个小老太婆，还是处于人与傀儡的恐怖谷界限之内,0
.,10,现实主义，拒绝YY：极其强大，甩流浪地球三百年,3
小偷|隐忍沉定,8,卡梅隆忠于原著还原短发萌娘，生硬凑出的青春情感戏看出对大众市场的犹豫没有抓到原著残酷地域天堂的落差，没有完人的世界观也只说明了一半，特效有维塔数码的纯熟支持，漫改本身比攻壳高出一个大气层的距离,4
金社长,6,说不出哪里好了，毕竟挂着卡梅隆编剧我没办法不提高期待去看，可是'这一切都太老套了，这种杀人打怪的模式我们已经见怪不怪了，比如攻壳机动队。所以除了热血暴力好像也没有啥了，以及结尾居然没有重场戏的设置也是蛮大胆的？你要说流浪地球是硬科幻，那阿里塔都比他硬多了去了,1
島人小山,8,从父女情到男女情的转换有点生硬，其他都很赞。,1
好样的,6,大刀砍向所有不看预告片就带小孩来看的家长们。小徐徐也吓得够呛。好在买到了伊布的扭蛋。心想事成的一个晚上。,3
mymike,8,改编得不错，天上人间的世界观设置有点像当年的《极乐空间》。动作干净利落，举手投足中有中国功夫片的感觉。几场动作戏，我更喜欢阿丽塔搭救依德医生以及大闹赏金猎人酒吧这两场。作为一部两小时且以视觉效果为卖点的电影，文戏还是多了些。散场时发现有母亲带着幼儿一起看的，不怕那些肢解身体的镜头吓到孩子吗？,0
蓝橄榄,4,没看过原著，视效是挺好，但是没超出惯常对赛博格的想象。现在比较能站在普通观众的角度去体会，再好的视效外壳讲一个非happy ending的故事还是挺难受的，何况故事讲得松散。最后不是什么战斗天使，是含恨女战士。“这座城市能让好人变坏”，确实好的发心也要用更恰当的方式去传达才能起到更好的效果。最后，能打还是挺好的……,0
浑浑噩噩,8,以卡梅隆在神坛地位的标准来评点，这部阿丽塔仅仅合格，伟大爱情细腻不及铁达尼，猎奇壮丽热血不及阿凡达，阿丽塔男友太渣，渣的是智商和懵懂，虽然一脸俊俏加靓body，精美的CG动画堪比真人，反派又全是不入流的，严重缺乏势均力敌的紧张感，阿丽塔满分，就身边的配角分支太矮,0
GarethL,8,IMAX/Dolby 3D限定。顶级特效水平，巷战、酒吧和地下三场打戏单独剪辑起来就是罗氏的暴力美学，外加安迪·瑟金斯级别的动作捕捉演出，对于ALITA从面部表情到四肢动作的把握都堪称人体与科技的完美结合，一双在预告片中略显不和谐的大眼睛更是把整个塞博格的身份和人类情感的结合展现到位。当然，最后剧情的崩溃实在是有些不可避免又异常可惜，外加男主这个角色可以全部砍掉的演出都是明显的不足。这是罗德里格兹自《罪恶之城》后最好的作品，希望续作不要像等了九年的《罪恶之城2》一样毁就好。,5
LORENZO 洛伦佐,8,放低期待觉得挺好看的呀，动作戏是相当精彩了，那炫目的刮来刮去转来转去的镜头感觉塞满了钱。但一想近几年这种电影已经很多了，漫威好多部都可以媲美，也就感觉其实并没有特别出彩。,1
基督山伯爵,8,机动球大战的确火爆，表达的还是自我认同，个人成长和PTSD的话题。好莱坞是彻底绕不开这几个话题了，也许就因为这样，让你感觉到剧情有些乏味…,1
陈裸,6,卡梅隆式未来世界观构造+罗德里格兹B级片+日式动漫，最后还是拍成了女孩成长记，不是不好，就没有太大惊喜。前半部分欣赏男主与阿丽塔的puppy love撒狗娘（甜又香），后半部分欣赏各种赛博格形态。如果说从工业化角度我们弱在哪里，一是阿丽塔这样的动漫人物制作，必须从动作到微表情都具备说服力，而且栩栩如生；二是其余人物的想象构造，参加比赛的那些猎手们，造型都十分炫酷抓人。从剧本角度倒是好莱坞俗套了。PS. 詹妮弗康纳利出场已经迷死人了，真是风情万种的大美人，,0
.L.,4,又一个好日漫被好莱坞摧毁,4
紀念日,10,一如預期的高水準電影，盡管故事不乏套路的安排，影迷仍可以在其他方面得到滿足!,9
🌸樂芃☯,10,"Anita is an Asian like slim sharp robot with high tech and humanity. What did I learned from her after watching this movie? To love someone with all her heart, no matter how long they were being together; and to fight the enemy with all of her strength, no matter how big and powerful they seems like. Watch the movie at UA Cinema on Feb 22nd, 2019.",2
山绘秋岚,8,#第4张免费票 诺顿是彩蛋吗！！！ 这种韩剧式结尾真的是…嗯…期待第二部_(:з」∠)_,1
小舞舞,8,这个机器人很能打，而且永不服输，即使只剩一只手，也要插爆你的眼。把血擦上脸颊，点亮灵魂觉醒的火花。各人有各命，阿丽塔，剑指苍穹，只为战斗而生！特效打斗场面无话可说，剧情略弱，但不影响看的很爽。另外，26世纪的少男少女玩的游戏也太暴力了。。。,0
巫山一段云,4,在人物都偏人类化的化妆设置中，唯独阿丽塔的脸部有浓重的CG动画感，虽然精细程度异常完美，但那一双超脱常人的大眼睛，也时刻在提示我们，她的特殊身份。虽然这一点，在人物融入上制造了很大的麻烦，但也倒是确认了她的独特身份。场面特技是无需多说的，异常精彩的调度水平让人视觉满足感十足，唯一有点遗憾的是，在影片设置中，城市的上下纵深是很大的，但在打斗上大多是水平走向的延伸，在冲出竞技场时，也只是在管道上走了一个过场，但在全景镜头中，整个城市是高楼林立的，但在地面目力所及之处都是低矮的贫民窟风格，这一不统一，验证了创作者无意在纵向运动上做文章，实在是有点遗憾。而真正拖累这部片的是文本上的套路化，卡神的在场并未帮助理清这一俗套故事的枝节，应用到影像中看起来就是满满的违和，在冗长时间的加持下，让人乏味之极。,0
Tom,6,视效非常棒，机甲和城市都做得细节感十足，十分完整地呈现出了一个充满废土、蒸汽朋克、赛博朋克气息的世界，但剧情硬伤不少，人物塑造也偏单薄。,1
八卦電磁炉,8,为什么能拍成这么个小家子气的故事 有原作半分形但无半分神 也就打架爽爽 爱情就是最甜美的苟矢，糊你一脸,2
夜观风,8,预算：1亿7000万 首周末票房：2852万 北美票房：8571万 全球票房：4亿485万 上映日期：19.02.14 上映周数：12周 分级：PG-13 最高院线数：3802 北美最高排名：1 发行方：Fox,0
九命猫@victor-eyes,6,最东方甚至最中国的勤劳勇敢女主角：开始是懵懂少女样样要男友教，能力大起来要做叛逆玉娇龙，真入了江湖就成日为两人将来打算，赚钱养家，为了不成器男友拼了老命，连心都能掏出来（港片了），最终知其不可为而为之，对抗难以改变的现实命运。还是小罗懂“中国功夫”。,0
零点,6,《阿丽塔：战斗天使（上）》 已入选“年度最不想看的BG”,23
荆棘,10,虽然不太理解背景知识，但干净利落层出不穷的动作场景和确实太炫目的特效真的处处有掌声，人物塑造也够用心。罗胖B级片的功夫一点没退化，酒馆的出现让人无比怀念杀死个黎明和刑房。P.S.Alita配音真的太…sexy了。,6
bluesquall,10,2003年看的漫画，立刻成为我的漫画No.1，二刷去了 卢米埃影城(长楹天街)LD PLUS终极银幕厅，据称10FL，确实比UME华星的imax亮一些，但屏幕太小，坐4排合适，注意到了更多细节（也许是画幅小的原因）,1
[已注销],8,《阿麗塔：戰鬥天使》之於2019如同《玩家一號》之於2018. Alita魅力十足，好喜歡這個人物，純真直率、堅韌烈性，她的故事還沒看夠，希望能有續集，那想看續集的方式就是身體力行去電影院買票看，增加票房，這樣才能讓製片廠有信心繼續投資。電影化把動漫人物形象照搬很少見，第一次看到劇照覺得眼睛大得違和，但看正片還是覺得蠻可愛的。特效太棒了，不光光是細緻，而且場景視野寬闊，動作戲很激烈，反派也夠兇狠。劇情稍微弱了一點，人物設置也比較簡單，但還是很被阿麗塔真摯的情感打動，尤其是結尾被那麼一個略顯俗套的情節感動。要二刷三刷！,0
MAN OF STEEL,8,阿丽塔的上映阻止了流浪地球的票房继续前进。是时候该点燃阿丽塔推走地球了。,4
花岛仙藏,8,Grewishka带劲,1
PARKER,8,我也不知道吃个xx我有什么好哭的。但是别人留续集尾巴我没意见，这个怕又要等十年吧。。。我觉得这个应该拍剧集动画，只拍比赛内容就好了。,2
Drunk Solomon,8,IMAX看得超爽，女主很好看。期待的赛博朋克没有很惊艳，希望续集的天空城拍出足够的科幻感。爽片嘛别的不计较了,3
五只眼,6,期待一盘麻婆豆腐，端上来一看似乎也是麻婆豆腐，可吃起来才发现是糖醋口。如果还没看漫画，别急着补，先看电影吧~,2
Woodson,4,就一个词:违和感 1.原作是日本漫画，美国改编日本漫画一直违和感强烈，造成剧情硬伤已经成为好莱坞惯例，之前死亡笔记也是这样，最经典的就是黑寡妇的攻壳机动队，实在毁原著。 2.画风不一致。美漫和日漫的画风差别巨大，阿丽塔保留了日漫特色的大眼睛，造成美术上强烈的违和感。 3.说一下大眼睛，虽然看得出花了很多钱，但是看着瘆得慌。 4.觉得本片大量对话，动作场面不足,8
降龙大师,10,阿丽塔聊闲天儿一样献出心脏那一幕让人泪目，能不被打动就不算宅男。医生闯进酒吧一句打坏了我可不免费修理！场面立刻瞬间暂停！影院里也就我和电影导演的思维同步哈哈哈大笑。女医生回答黑老大的话我也想到了，当她说出我是一位医生时，我同步默念：也是一位mother!第一幕医生给女孩儿起名阿丽塔，女助手的眼神就告诉我，那是医生女儿的名字，他女儿肯定不在了。看此片我心灵同步率很高。 打两星一星都是毋庸置疑的傻逼。生活中文明洼地却总想冒充高量级文明的电影专家其实大多是十三线土鳖。,3
鸿禧,10,神挡杀神佛挡杀佛的设定太爽了吧。恨到极致就大卸八块，爱到极致就把心掏出来，每个剧情转折都干净利索毫不含糊。赶紧滚去撸原著了。,9
殇潮|Enigma,6,总感觉女主的这个大眼睛搞得整张脸都跟全片其他人的风格好割裂…这个让人头大的剧情如果搭配下b级画风可能会更容易让人接受一些？瓦叔真是一堆石头蛋里的金子，下一部EN也要加入全家桶一起来抢钱了吗,0
叁又木,6,愚蠢人类之间的恋爱是女孩拉下拉链，男孩子以为要有眼福了，人机恋爱是，哇，掏出一颗心给你。太中二了，还是有点被触动。结尾戛然而止，导演大概放弃了叙事逻辑，想表达的大概是，别争着做人上人了，反正都是要下地狱的，哈哈哈。,2
布拉德痞特儿,8,视觉效果很棒，阿丽塔的人物设定也非常正能量，但剧情是一大硬伤，平庸没有亮点，没有深层次地挖掘主题，因为这种题材的主题必定是统治阶级的压迫和被统治阶级的反抗，可惜的是，导演并没有将其表达出来，恐怕只有几个R级镜头才是罗德里格兹最擅长的。,0
哔呣咣啵の哸啐,2,很扎实的剧本和制作，导演也保证了整片的爽快基调，可能会被说陈词滥调吧，也确实有一些情节俗气的很，但我觉得，如果人类注定无法从群体的历史中获得经验，每一次人生都是从零开始，那影院里的那些孩子们（他们够不够岁数合不合适看不是我说的算的），我更希望他们能被这样的电影所吸引，感受科幻的魅力，接受爱与正义的启蒙，留下精彩的回忆，就像终结者和阿凡达所做到的一样。而事实上，他们确实很安静。,1
阿吉娃娃,8,典型的系列电影第一章，希望不会烂尾。什么上下城，机器人大战，赏金猎人这些科幻设定发展到现在很成熟，也没有什么太惊艳可言，就是动不动就把改造人头扯下来的桥段，暴力美学很严重啊，特别是最后把女医生分尸的情节有点太重口。阿丽塔的大眼睛接受无能。,0
幸运+++,8,不考究别的，打斗还是非常爽的。剧情看的我有点迷失…（190408，字幕版二刷。电影院没字幕确实很多没看懂的地方。但感觉还是很多没说明白，幕后大boss戏很多啊，期待续集。）,1
平坦,8,披了科幻外衣的泰坦尼克号式的爱情故事，讨论了“跨物种之爱”的命题，以“我是谁，我要干嘛，我到哪去，”三大哲学命题推动故事，科幻原理及视觉奇观娓娓道来技艺精湛，换来的是酣畅淋漓的阅读快感和目不暇的叹为观止，而不是故事不够价值观来凑的自嗨。 有一点稀松平常的画面却异常打动我，便是阿丽塔终获最牛身时以“柔术，一指禅”等神技向“父亲”展示的那场戏，只用简单的肢体动作，就将她对父亲迁就的感恩，新身体的满意，及拥有神力等方面视觉体现了，而非是干瘪夸张的对白，是那么的直观，巧妙，令人信服，让人心生爱怜，与君共情。 大抵摸到了中外科幻片的一些区别：我们爱以人为本，将人神化，而好莱坞则爱以神为本，将神人化。,1
影探·探长,10,原著粉表示很激动，这波改编能打90分！世界顶级的特效很多地方完全看不出来是特效，完美还原了许多经典场景，呈现的故事还不到原著一半，更精彩的在后面！不足是浓缩太多，非原著党可能get不全。这姑娘真是要从少女成长为杀戮之王了，期待续集，期待终极的对自核梦！,4
Lunar C.,6,女主脸还是让人感觉图灵效应，看到最后才顺眼，前半部分注水太严重，几乎想离场了，后半部分大赛开始比较激情，但最激情是最后看到诺顿脸的时候，藏得太深了吧！总体三星半。,1
岚曦ღ,6,女主眼球大得吓人。看电影的时候很不适。剧情太老了。像是为了推进而推进。。。而且人物动机和情节都交待不全面。只能说一般般了。,1
Yukip,8,到底不算动画了....选标签的时候突然间有点懵~ 真的很有幸参加了红毯还拿到了编的签名~ 太棒太棒~ 至于画面打斗场面真的一帧帧糟心制作，让人赏心悦目~ 不过剧情上面比较平淡，看看第二部是不是会有更多的突破？,0
米粒,6,好吧，看一个天使面孔的漫画少女如此强悍随便就能把人劈成两半还是挺high哦，视觉效果的确还不错。但剧情也确实比较恶俗甚至糟烂了，为什么要把重点放在尴尬的感情戏上，搞得像个性别反转版的美国高中生体育励志鸡汤故事似的。整个电影看完感觉像漏了第一集没看，然后下一集也不知道拍不拍那种...,29
亵渎电影,4,好莱坞太不思进取了，爆米花电影都把故事做的这么陈词滥调，这么敷衍了事，这部更是直接被做成了《饥饿游戏》式的青少年电影，这货根本就不是《铳梦》，只是少女不断开挂打怪升级，为了配合女主角的开挂，其他人都是毫无行为逻辑的活道具，看到最后不出所料，只是一部超长的预告片，反派们也还是纸老虎，这两年这类卖特效的好莱坞烂片都是这个套路。这类片子有个规律，一旦做成青少年电影三部曲，剧情就注定灾难了。这样的剧情根本配不上这样的特效水准，终于知道詹姆斯·卡梅隆为什么会放弃这个项目了，他这种身份怎么可能愿意拍青少年电影。,550
